"month","route_short_name","route_long_name","route_id","stop_name","on time","late","early"
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL1838 MENARA POLO/SK DESA PANDAN (OPP)",11,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL1840 DESA PANDAN CENTRAL (TIMUR)",10,1,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL1841 DESA PANDAN CENTRAL/PETRON",1,0,10
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL217 WICKHAM RESIDENCE",11,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL220 MUTIARA UPPER EAST CONDOMINIUM",11,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL221 DESA PANDAN APARTMENT (BARAT)",10,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2269 KATANA II CONDOMINIUM",9,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2304 PERKESO",11,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2309 TAMAN DATO KERAMAT (SELATAN)",9,1,1
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2310 KUATERS JUPEM",3,4,10
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2312 TAMAN DATUK KERAMAT (UTARA)",9,3,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2314 PICASSO RESIDENCE",1,2,6
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL2315 PPR DBKL JELATEK",10,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL238 DESA PANDAN APARTMENT (UTARA)",10,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL260 VILLA U THANT APARTMENT",5,0,5
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL261 DESA PANDAN APARTMENT J3 (OPP)",10,1,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL262 KUARTERS KERAJAAN U-THANT",10,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL263 RAINTREE RESIDENCE",11,0,0
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL264 VILLA AMAN CONDOMINIUM",0,0,9
"2025-05","T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240","KL893 GLENEAGLES (OPP)",6,0,3
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","(M) KL1598 COLUMBIA HOSPITAL",7,1,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL1519 AEON BIG DANAU KOTA",6,1,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL1520 PV15 PLATINUM",5,1,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL162 UTAR MAIN GATE",7,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL163 UTAR MAIN GATE (OPP)",8,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL169 TAR VILLA",5,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL170 LRT WANGSA MAJU",2,0,4
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL172 FLAT BLOK G9",0,1,4
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL173 PUSAT PENJAJA SEKSYEN 2",5,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL174 BLOK E10 (OPP)",5,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL175 BLOK C14",5,1,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL176 HOSPITAL TENTERA TUANKU MIZAN",5,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL177 BLOK A5",5,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL178 BLOK 5",4,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL193 TAR VILLA",4,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL2100 SURAU TMN BUNGA RAYA (OPP)",5,2,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL2101 SURAU TAMAN BUNGA RAYA",6,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL680 SETAPAK SENTRAL (SELATAN)",8,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL940 SETAPAK CENTRAL",7,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL942 PV12 RESIDENCE",6,0,0
"2025-05","T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500","KL970 DANAU KOTA APARTMENT (OPP)",7,1,0
