"month","route_id","stop_name","on time","late","early"
"2025-04","T154","PASAR KG BARU KUNDANG",20,1,0
"2025-04","T154","PERUMAHAN BRP 7",17,1,3
"2025-04","T154","PERUMAHAN KUNDANG JAYA",16,0,4
"2025-04","T154","PINGGIRAN RAHMAN PUTRA",31,4,4
"2025-04","T154","SK BUKIT RAHMAN PUTRA",18,2,0
"2025-04","T154","SK BUKIT RAHMAN PUTRA (OPP)",19,0,0
"2025-04","T154","SK SERI KUNDANG",21,0,0
"2025-04","T154","SRA KUANG (OPP)",10,0,0
"2025-04","T154","SURAU KG BARU KUNDANG",18,0,2
"2025-04","T154","SURAU KG SETIA KUANG",20,0,0
"2025-04","T154","TAMAN KUANG RAYA",16,0,0
"2025-04","T154","TAMAN MASGENUINE",21,0,0
"2025-04","T154","TAMAN RAHMAT JAYA KUNDANG",19,1,0
"2025-04","T180","(M1) PANGSAPURI BLOK 77 B.B.S (OPP)",27,0,0
"2025-04","T180","CAPERS SENTUL",26,0,0
"2025-04","T180","INSTITUT LATIHAN MAKPEM",27,0,0
"2025-04","T180","LRT SENTUL",27,0,0
"2025-04","T180","LRT SENTUL TIMUR",27,0,0
"2025-04","T180","MASJID AMRU IBN AL'AS B.B.S",27,0,0
"2025-04","T180","MASJID RAUDHATUL MUTTAQIN",27,0,0
"2025-04","T180","MRT SENTUL BARAT PINTU B",16,2,9
"2025-04","T180","PADANG TAMAN DATO SENU",27,0,0
"2025-04","T180","PANGSAPURI BLOK 57 (OPP)",27,0,0
"2025-04","T180","PANGSAPURI BLOK 83 B.B.S (OPP)",27,0,0
"2025-04","T180","PERUMAHAN AWAM SERI NEGERI SEMBILAN",26,0,1
"2025-04","T180","RIVERCITY 3RD MILE",23,3,0
"2025-04","T180","RIVERWALK VILLAGE (OPP)",20,2,0
"2025-04","T180","S.R.A IBNU HAJAR AL-ASQALANI",27,0,0
"2025-04","T180","SKY AWANI 5 RESIDENCE",26,0,0
"2025-04","T180","SKY MERIDIEN (OPP)",27,0,0
"2025-04","T180","SMK BANDAR BARU SENTUL",27,0,0
"2025-04","T180","TAMAN DATO SENU",27,0,0
"2025-04","T180","TAMAN DATO SENU (SELATAN)",27,0,0
"2025-04","T180","TAMAN MILLION",23,0,2
"2025-04","T180","THE SAFFRON SENTUL",27,0,0
"2025-04","T180","THE TAMARIND (OPP)",27,0,0
"2025-04","T180","UTC SENTUL (OPP)",26,0,0
"2025-04","T305","(M1) HAB BANDAR BARU AMPANG",5,0,9
"2025-04","T305","(M2) TAMAN SERAYA (UTARA)",15,0,0
"2025-04","T305","(M3) TAMAN MUDA (TIMUR)",15,0,0
"2025-04","T305","AMPANG AVENUE",22,6,0
"2025-04","T305","BUNGA RAYA APARTMEN",15,0,0
"2025-04","T305","DATARAN MESTIKA",13,0,15
"2025-04","T305","FLAT BAYU MURNI",25,1,3
"2025-04","T305","FLAT LEMBAH MAJU",15,0,0
"2025-04","T305","FLAT PANDAN INDAH",14,0,0
"2025-04","T305","GLENVIEW VILLA CONDOMINIUM",24,0,6
"2025-04","T305","HAB BANDAR BARU AMPANG",14,0,0
"2025-04","T305","HOSPITAL AMPANG (OPP)",15,0,0
"2025-04","T305","KG CHERAS BARU (BARAT)",23,0,6
"2025-04","T305","KG CHERAS BARU (TIMUR)",14,0,1
"2025-04","T305","KG. CHERAS BARU (TIMUR)",12,0,0
"2025-04","T305","MADRASATUL AMALIAH",15,0,0
"2025-04","T305","MADRASATUL ISLAMIAH",27,0,0
"2025-04","T305","MASJID MADRASATUL AMALIAH",14,0,0
"2025-04","T305","MRT TAMAN MIDAH PINTU A",0,0,15
"2025-04","T305","PANDAN INDAH",15,0,0
"2025-04","T305","PANDAN MEWAH HEIGHT",14,0,1
"2025-04","T305","PANDAN MEWAH HEIGHT CONDOMINIUM",15,0,0
"2025-04","T305","PARAGON POINT (SELATAN)",28,0,2
"2025-04","T305","PARAGON POINT (UTARA)",15,0,0
"2025-04","T305","SEKOLAH KEBANGSAAN AMPANG CAMPURAN",15,0,0
"2025-04","T305","SEKOLAH KEBANGSAAN TAMAN MUDA",15,0,0
"2025-04","T305","SK AMPANG CAMPURAN",15,0,0
"2025-04","T305","SMK BANDAR BARU AMPANG",14,0,0
"2025-04","T305","SMK PANDAN MEWAH",15,0,0
"2025-04","T305","SURAU MADRASATUL SOFWA",9,0,0
"2025-04","T305","SURAU MANBA'UL TAQWA",15,0,0
"2025-04","T305","SURAU MANBAUL TAQWA",15,0,0
"2025-04","T305","TAMAN LEMBAH MAJU (SELATAN)",11,0,0
"2025-04","T305","TAMAN LEMBAH MAJU (UTARA)",15,0,0
"2025-04","T305","TAMAN MAWAR",15,0,0
"2025-04","T305","TAMAN MELOR (BARAT)",15,0,0
"2025-04","T305","TAMAN MUDA (BARAT)",12,0,0
"2025-04","T305","TAMAN MUDA SELATAN",13,0,2
"2025-04","T305","TAMAN SERAYA (BARAT)",29,0,0
"2025-04","T305","TAMAN SERAYA (TIMUR)",27,0,3
"2025-04","T305","TAMAN SRI BAHTERA (BARAT)",15,0,0
"2025-04","T305","TAMAN SRI BAHTERA (TIMUR)",15,0,0
"2025-04","T305","TAMAN SRI BAHTERA. SPG JLN SEMERAH PADI",14,0,0
"2025-04","T305","TAMAN SRI BAHTERA. SPG LORONG BUKIT A8 (OPP)",10,0,4
"2025-04","T305","VELODROM BUSINESS PARK",15,0,0
"2025-04","T305","XIAO EN CENTER",15,0,0
"2025-04","T352","(M1) TMN SHAMELIN",20,0,0
"2025-04","T352","7 ELEVEN",28,0,15
"2025-04","T352","AEON MALURI 1 (OPP)",18,3,0
"2025-04","T352","BSN",10,0,27
"2025-04","T352","CALTEX",20,0,0
"2025-04","T352","JAB. KESIHATAN & ALAM SEKITAR DBKL",14,0,4
"2025-04","T352","KEDAI NEWTON LEATHER",19,0,3
"2025-04","T352","KONDO BRUNSFIELD",19,0,0
"2025-04","T352","LRT PANDAN JAYA",23,0,16
"2025-04","T352","MRT MALURI PINTU A",21,0,0
"2025-04","T352","MRT MALURI PINTU B",17,0,5
"2025-04","T352","PANDAN COURT",22,0,0
"2025-04","T352","PANDAN HEIGHT",33,0,6
"2025-04","T352","PANDAN PERDANA DELUXE",44,0,0
"2025-04","T352","PANDAN SAFARI",14,0,5
"2025-04","T352","PANDAN VISTA",41,0,0
"2025-04","T352","PANDAN WARTA",21,0,0
"2025-04","T352","PERDANA COURT",17,5,0
"2025-04","T352","PERDANA VILLA",44,0,0
"2025-04","T352","PETRON",21,0,0
"2025-04","T352","PGRM",13,2,28
"2025-04","T352","QUEEN'S AVENUE",19,0,0
"2025-04","T352","REST NANYANG",21,0,0
"2025-04","T352","SK PANDAN PERDANA",22,0,0
"2025-04","T352","SK PANDAN PERDANA (OPP)",21,0,0
"2025-04","T352","SPG SAFARI PARK",22,0,0
"2025-04","T352","SUNWAY VELOCITY RESIDENCE",21,0,0
"2025-04","T352","TADIKA BAKTI NUSA",20,0,23
"2025-04","T352","TERMINAL MAJU JAYA",19,0,0
"2025-04","T352","TOYOTA SERVIS",4,0,14
"2025-04","T352","WARISAN CITY VIEW (OPP)",14,0,8
"2025-04","T352","WARTA PERDANA",20,0,0
"2025-04","T352","WISMA DIRGAHAYU",17,0,4
"2025-04","T352","WISMA INDAH",21,0,1
"2025-04","T400","(M1) KAWASAN PERINDUSTRIAN B.T.R",11,0,0
"2025-04","T400","AEON MALURI 1 (OPP)",12,0,0
"2025-04","T400","APARTMENT DESA BANGSAWAN",10,0,0
"2025-04","T400","BALAI BOMBA TUN RAZAK",12,0,0
"2025-04","T400","BANDAR TUN RAZAK (TIMUR)",12,0,0
"2025-04","T400","FLAT SRI KOTA",12,0,0
"2025-04","T400","FLAT SRI LABUAN",12,0,0
"2025-04","T400","FLAT TAMAN MULIA (1)",12,0,0
"2025-04","T400","FLAT TAMAN MULIA (2)",11,0,0
"2025-04","T400","INSTITUT LATIHAN DBKL",12,0,0
"2025-04","T400","JAB. KESIHATAN & ALAM SEKITAR DBKL",12,0,0
"2025-04","T400","KELAB RENANG CHERAS (OPP)",12,0,0
"2025-04","T400","KLINIK KESIHATAN CHERAS",24,0,0
"2025-04","T400","KOMPLEKS DARUL PUTERI",16,0,8
"2025-04","T400","KONDO BRUNSFIELD",12,0,0
"2025-04","T400","MADRASAH MAKARIMUL AKHLAK",12,0,0
"2025-04","T400","MASJID SAIDINA OTHMAN BIN AFFAN",7,0,0
"2025-04","T400","MRT MALURI PINTU A",11,0,0
"2025-04","T400","MRT MALURI PINTU B",9,0,3
"2025-04","T400","PERINDUSTRIAN KILANG MIDAH",12,0,0
"2025-04","T400","PUSAT BELIA ANTARABANGSA KL",10,0,0
"2025-04","T400","PUSAT BELIA ANTARABANGSA KL (OPP)",11,0,0
"2025-04","T400","PUSAT KOMERSIAL TMN MIDAH",11,0,0
"2025-04","T400","PUSAT PENJAJA JLN JUJUR 3",6,0,5
"2025-04","T400","PUSAT PERUBATAN UKM",12,0,0
"2025-04","T400","QUEEN'S AVENUE",12,0,0
"2025-04","T400","S.M. TEKNIK KL",12,0,0
"2025-04","T400","S.M. TEKNIK KL (OPP)",12,0,0
"2025-04","T400","SIMPANG BANGSAWAN",12,0,0
"2025-04","T400","SIMPANG IKHLAS  5",12,0,0
"2025-04","T400","SIMPANG MEWAH 12",10,0,2
"2025-04","T400","SK TMN MIDAH",11,0,0
"2025-04","T400","STADIUM BADMINTON CHERAS",17,0,7
"2025-04","T400","STADIUM BOLA SEPAK KL",12,0,0
"2025-04","T400","SUNWAY VELOCITY RESIDENCE",11,0,0
"2025-04","T400","TAMAN MULIA",12,0,0
"2025-04","T400","TMN JAYA (UTARA)",12,0,0
"2025-04","T400","TMN MIDAH (BARAT)",12,0,0
"2025-04","T400","TMN MIDAH (SELATAN)",11,0,0
"2025-04","T400","TMN MIDAH (TIMUR)",11,0,0
"2025-04","T400","VELODROM KL",13,0,10
"2025-04","T400","WARISAN CITY VIEW (OPP)",12,0,0
"2025-04","T400","WISMA INDAH",12,0,0
"2025-04","T401","(M1) DATARAN DWITASIK",14,0,0
"2025-04","T401","(M2) FLAT SRI MELAKA BLOK 26",14,0,0
"2025-04","T401","(M3) PASAR BESAR CHERAS",15,0,0
"2025-04","T401","AEON MALURI 1 (OPP)",14,0,0
"2025-04","T401","BAH. TEKNOLOGI PENDIDIKAN NEGERI W.P",15,0,0
"2025-04","T401","BALAI POLIS SRI PERMAISURI",7,0,8
"2025-04","T401","BINTANG MAS CONDOMINIUM",15,0,0
"2025-04","T401","CENDANA APARTMENT",15,0,0
"2025-04","T401","FLAT SRI JOHOR BLOK 3",15,0,0
"2025-04","T401","FLAT SRI MELAKA (BARAT)",28,0,2
"2025-04","T401","FLAT SRI MELAKA (TIMUR)",30,0,0
"2025-04","T401","FLAT SRI MELAKA BLOK 26",15,0,0
"2025-04","T401","FLAT SRI PULAU PINANG BLOK 1",15,0,0
"2025-04","T401","FLAT SRI PULAU PINANG BLOK 13",14,1,0
"2025-04","T401","FLAT SRI PULAU PINANG BLOK 13 (OPP)",15,0,0
"2025-04","T401","FLAT SRI SABAH",30,0,0
"2025-04","T401","INDAH MAS APARTMENT",30,0,0
"2025-04","T401","JAB. KESIHATAN & ALAM SEKITAR DBKL",15,0,0
"2025-04","T401","KONDO BRUNSFIELD",14,0,0
"2025-04","T401","KONDO SERI MAS",15,0,0
"2025-04","T401","LAMAN TASIK CONDOMINIUM",15,0,0
"2025-04","T401","LRT CHERAS",14,0,0
"2025-04","T401","MASJID AZZUBAIR IBNUL AWWAM",13,0,2
"2025-04","T401","MASJID AZZUBAIR IBNUL AWWAM (OPP)",2,0,13
"2025-04","T401","MRT MALURI PINTU A",14,1,0
"2025-04","T401","MRT MALURI PINTU B",12,2,1
"2025-04","T401","PASAR BESAR CHERAS",15,0,0
"2025-04","T401","PEJ. DBKL ZON 1",15,0,0
"2025-04","T401","PLAZA DWITASIK",15,0,0
"2025-04","T401","PUSAT PERNIAGAAN DANAU LUMAYAN",14,0,0
"2025-04","T401","QUEEN'S AVENUE",15,0,0
"2025-04","T401","QUEENSVILLE",14,0,0
"2025-04","T401","SERI PUTERI CONDOMINIUM",15,0,0
"2025-04","T401","SMK SERI PERMAISURI",8,0,7
"2025-04","T401","STADIUM BADMINTON CHERAS",28,2,0
"2025-04","T401","SUNWAY VELOCITY RESIDENCE",12,0,0
"2025-04","T401","TAMAN TASIK PERMAISURI",15,0,0
"2025-04","T401","UNIT BERKUDA DBKL (UTARA)",15,0,0
"2025-04","T401","VISTA AMANI CONDOMINIUM",15,0,0
"2025-04","T401","VISTA TASIK",13,0,0
"2025-04","T401","WARISAN CITY VIEW (OPP)",15,0,0
"2025-04","T401","WISMA INDAH",15,0,0
"2025-04","T401","WISMA ZELAN",9,0,6
"2025-04","T402","(M1) DATARAN DWITASIK",26,0,0
"2025-04","T402","(M1) QUEENSVILLE",25,0,0
"2025-04","T402","BAYU TASIK CONDOMINIUM",26,0,0
"2025-04","T402","CENDANA APARTMENT",26,0,0
"2025-04","T402","DATARAN DWITASIK",26,0,0
"2025-04","T402","HUKM",26,0,0
"2025-04","T402","JPJ SRI PERMAISURI",26,0,0
"2025-04","T402","KELAB RENANG CHERAS (OPP)",24,2,0
"2025-04","T402","KLINIK KESIHATAN CHERAS",26,0,0
"2025-04","T402","LRT SALAK SELATAN",26,0,0
"2025-04","T402","MENTARI CONDOMINIUM",26,0,0
"2025-04","T402","PANGSAPURI JASMINE",25,1,0
"2025-04","T402","PERUMAHAN TAMAN MIDAH",24,2,0
"2025-04","T402","PUSAT BELIA ANTARABANGSA KL (OPP)",26,0,0
"2025-04","T402","PUSAT KOMERSIAL TMN MIDAH",26,0,0
"2025-04","T402","PUSAT PERUBATAN UKM",24,0,2
"2025-04","T402","QUEENSVILLE",26,0,0
"2025-04","T402","RUMAH KANAK-KANAK TENGKU BUDRIAH",26,0,0
"2025-04","T402","S.M. TEKNIK KL (OPP)",26,0,0
"2025-04","T402","SEKOLAH KEBANGSAAN TAMAN MIDAH",26,0,0
"2025-04","T402","SEKOLAH MENENGAH SAINS SELANGOR",26,0,0
"2025-04","T402","SK TMN MIDAH",24,0,0
"2025-04","T402","STADIUM BOLA SEPAK KL",26,0,0
"2025-04","T402","SUASANA LUMAYAN CONDOMINIUM",26,0,0
"2025-04","T402","TAMAN TASIK PERMAISURI",26,0,0
"2025-04","T402","TESCO EXTRA CHERAS",26,0,0
"2025-04","T402","TMN JAYA (UTARA)",26,0,0
"2025-04","T402","TMN MIDAH (BARAT)",26,0,0
"2025-04","T402","UNIT BERKUDA DBKL (UTARA)",26,0,0
"2025-04","T402","VILLA LAMAN TASIK",25,0,0
"2025-04","T402","VISTA AMANI CONDOMINIUM",26,0,0
"2025-04","T402","VISTA AMANI CONDOMINIUM (OPP)",26,0,0
"2025-04","T402","WISMA ZELAN",20,0,31
"2025-04","T408","(M1) HAB TAMAN AWANA CHERAS",21,0,5
"2025-04","T408","BAYU MAS",54,0,0
"2025-04","T408","CEMARA APARTMENT",10,0,45
"2025-04","T408","CENGAL APARTMENT",54,0,1
"2025-04","T408","CHERAS LEISURE MALL",51,0,0
"2025-04","T408","FLAT TAMAN BUKIT SEGAR",48,0,2
"2025-04","T408","IBU PEJABAT PERHILITAN",27,0,0
"2025-04","T408","IBU PEJABAT PERHILITAN (OPP)",28,0,0
"2025-04","T408","MERANTI APARTMENT",28,0,0
"2025-04","T408","MERANTI APARTMENT (OPP)",27,0,0
"2025-04","T408","PERDANA SQUARE",38,0,16
"2025-04","T408","PETRONAS TAMAN SEGAR (OPP)",27,0,0
"2025-04","T408","PETRONAS TAMAN SEGAR (SELATAN)",27,0,1
"2025-04","T408","TAMAN BUKIT HIJAU",6,0,19
"2025-04","T408","THE MARK CHERAS",28,0,0
"2025-04","T408","THE MARK CHERAS (OPP)",25,0,2
"2025-04","T408","TMN BKT SEGAR JAYA 2",53,0,0
"2025-04","T408","TMN SEGAR PERDANA (UTARA)",53,1,0
"2025-04","T409","(M1) TAMAN CHERAS",44,0,0
"2025-04","T409","CHERAS BUSINESS CENTER (BARAT)",45,0,0
"2025-04","T409","CHERAS LEISURE MALL",44,0,0
"2025-04","T409","DEWAN SEBAGUNA DBKL TAMAN SEGAR",45,0,0
"2025-04","T409","FLAT TAMAN SEGAR",45,0,0
"2025-04","T409","HOSPITAL PANTAI CHERAS",39,0,5
"2025-04","T409","KETUMBAR HILL (TIMUR)",42,0,0
"2025-04","T409","KETUMBAR HILL (UTARA)",43,0,0
"2025-04","T409","KG. CHERAS BARU (TIMUR)",35,0,0
"2025-04","T409","MADRASATUL AMALIAH",29,0,15
"2025-04","T409","PETRONAS TAMAN SEGAR (SELATAN)",42,0,3
"2025-04","T409","SEK. KEB. TAMAN SEGAR",45,0,0
"2025-04","T409","SURAU MANBA'UL TAQWA",44,0,0
"2025-04","T409","TAMAN CHERAS UTAMA (UTARA)",43,0,0
"2025-04","T409","TAMAN RAKYAT",44,0,0
"2025-04","T409","TAMAN SUPREME (BARAT)",43,0,0
"2025-04","T409","TAMAN SUPREME (TIMUR)",39,0,0
"2025-04","T410","(M1) LRT BANDAR TASIK SELATAN",6,0,26
"2025-04","T410","APARTMENT DESA TUN RAZAK",36,8,36
"2025-04","T410","CHERAS ZEN PARK",12,1,19
"2025-04","T410","DESA TUN RAZAK (UTARA)",56,0,26
"2025-04","T410","DTR APARTMENT",36,5,0
"2025-04","T410","IKON CONNAUGHT",41,0,0
"2025-04","T410","IKON CONNAUGHT (OPP)",37,0,4
"2025-04","T410","MRT TAMAN CONNAUGHT PINTU B",38,0,2
"2025-04","T410","TAMAN CONNAUGHT (BARAT)",59,2,21
"2025-04","T410","TAMAN CONNAUGHT (UTARA)",41,0,0
"2025-04","T410","TAMAN TAYNTON VIEW (BARAT)",41,0,0
"2025-04","T410","TAMAN TAYNTON VIEW (TIMUR)",41,0,0
"2025-04","T410","UCSI UNIVERSITY",41,0,0
"2025-04","T411","(M1) HAB TAMAN AWANA CHERAS",20,0,1
"2025-04","T411","CHERAS ZEN PARK",20,0,0
"2025-04","T411","KOMERSIAL CHERAS AWANA",20,0,0
"2025-04","T411","MAKTAB PDRM K.L",19,0,1
"2025-04","T411","MARKAS P.G.A",21,0,0
"2025-04","T411","MARKAS P.G.A (OPP)",20,1,0
"2025-04","T411","MASJID AL-AMIN",20,0,0
"2025-04","T411","MASJID AL-AMIN (OPP)",21,0,0
"2025-04","T411","MRT TAMAN CONNAUGHT PINTU A",21,0,0
"2025-04","T411","S.K. TAMAN CUEPACS",21,0,0
"2025-04","T411","S.K. TAMAN CUEPACS (OPP)",21,0,0
"2025-04","T411","SEGAR PERDANA 7 (SELATAN)",21,0,0
"2025-04","T411","SEGAR PERDANA 7 (UTARA)",21,0,0
"2025-04","T411","TAMAN BUKIT HIJAU",21,0,0
"2025-04","T411","TAMAN CUEPACS (SELATAN)",21,0,0
"2025-04","T411","TAMAN CUEPACS (UTARA)",21,0,0
"2025-04","T411","TAMAN FERNGROVE (SELATAN)",19,0,0
"2025-04","T411","TAMAN FERNGROVE (UTARA)",21,0,0
"2025-04","T412","(M1) DESA DAMAI",37,0,0
"2025-04","T412","DAMAI BESTARI",41,0,0
"2025-04","T412","DAMAI JAYA",39,0,0
"2025-04","T412","DAMAI KASIH",39,0,0
"2025-04","T412","DAMAI MURNI",38,0,4
"2025-04","T412","DAMAI NIAGA",36,0,0
"2025-04","T412","DAMAI RASA",38,0,0
"2025-04","T412","DEWAN SERBAGUNA ALAM DAMAI (OPP)",42,0,0
"2025-04","T412","FLAT BUKIT CHERAS",37,5,0
"2025-04","T412","FLAT TAMAN BUKIT ANGGERIK",33,0,8
"2025-04","T412","FLAT TAMAN DESA CHERAS BLOK 5",41,0,0
"2025-04","T412","FLAT TAMAN DESA CHERAS BLOK 9",42,0,0
"2025-04","T412","KOMERSIAL DAMAI PERDANA",41,1,0
"2025-04","T412","PANGSAPURI SERI PERINDU",41,0,0
"2025-04","T412","PETRONAS ALAM DAMAI (OPP)",39,0,0
"2025-04","T412","PRIMA ALAM DAMAI",42,0,0
"2025-04","T412","SEK. MEN. ALAM DAMAI",42,0,0
"2025-04","T412","TAMAN BUKIT ANGGERIK (SELATAN)",41,0,0
"2025-04","T412","TAMAN BUKIT ANGGERIK (UTARA)",38,0,0
"2025-04","T413","(M1) SEK. KEB. TAMAN PUTERI",28,0,0
"2025-04","T413","ASIA METROPOLITAN UNIVERSITY",28,0,0
"2025-04","T413","BALAI POLIS BATU 9 CHERAS",27,0,0
"2025-04","T413","FLAT RPR KEMACAHAYA 5",27,0,0
"2025-04","T413","KG. BKT. RAYA",28,0,0
"2025-04","T413","KLINIK KESIHATAN BATU 9",27,0,0
"2025-04","T413","PEJABAT POS (CAW. SERAHAN) BATU 9",27,0,0
"2025-04","T413","S.R.K. BATU 9 CHERAS (OPP)",28,0,0
"2025-04","T413","SEK. KEB. BUKIT RAYA",28,0,0
"2025-04","T413","SIMPANG KEMACAHAYA 1",26,0,2
"2025-04","T413","SUNWAY CHERAS",26,0,0
"2025-04","T413","SURIA RESIDENCE",27,0,0
"2025-04","T413","TAMAN ALAM JAYA (SELATAN)",27,0,0
"2025-04","T413","TAMAN ALAM JAYA (UTARA)",26,0,0
"2025-04","T413","TAMAN MUDUN",24,0,3
"2025-04","T413","TAMAN MUDUN (SELATAN)",27,0,0
"2025-04","T413","TAMAN SRI MELAKA BATU 9",27,0,0
"2025-04","T413","TAMAN SRI MUJUR",24,0,2
"2025-04","T413","TAMAN SUNTEX",24,4,0
"2025-04","T413","VENICE HILL TOWER 10",28,0,0
"2025-04","T414","(M1) PANGSAPURI WAJA",18,0,0
"2025-04","T414","APARTMENT TAMAN MEGAH CHERAS 3",16,0,0
"2025-04","T414","DESA WANGSA APARTMENT",18,0,0
"2025-04","T414","FLAT TAMAN KOTA CHERAS",16,3,0
"2025-04","T414","KOMERSIAL SUADAMAI (OPP)",18,0,0
"2025-04","T414","MASJID BESAR BT. 9",4,1,15
"2025-04","T414","PANGSAPURI LAGENDA MAS",19,0,0
"2025-04","T414","PANGSAPURI SRI MESRA",16,1,0
"2025-04","T414","PANGSAPURI WIRA",17,0,0
"2025-04","T414","PERUMAHAN SUASANA 4 (OPP)",18,0,0
"2025-04","T414","PERUMAHAN SUASANA 5",16,0,0
"2025-04","T414","SEK. KEB. BTHO",16,0,0
"2025-04","T414","SIMPANG MEGAH 12A",18,0,0
"2025-04","T414","SIMPANG SRI CHERAS. TAMAN MURNI",17,0,0
"2025-04","T414","SRA TMN TUN PERAK",18,0,0
"2025-04","T414","SURAU NURUL HIDAYAH",18,0,0
"2025-04","T414","TAMAN DAMAI JAYA",19,0,0
"2025-04","T414","TAMAN DESA WANGSA",15,0,0
"2025-04","T414","TAMAN KOTA CHERAS FASA 1",15,0,0
"2025-04","T414","TAMAN KOTA CHERAS FASA 3",19,0,0
"2025-04","T414","TAMAN LAGENDA MAS",19,0,0
"2025-04","T414","TAMAN PUTRI JAYA",19,0,0
"2025-04","T415","(M1) PERUMAHAN SEK. 8",23,0,0
"2025-04","T415","AEON  MAHKOTA CHERAS",26,0,0
"2025-04","T415","BANDAR MAHKOTA CHERAS SEK 3",26,0,0
"2025-04","T415","DEWAN SEBAGUNA SEK. 8",26,0,0
"2025-04","T415","KOMERSIAL SEK. 9 (SELATAN)",26,0,0
"2025-04","T415","MAHKOTA RESIDENCE",22,7,23
"2025-04","T415","MAHKOTA WALK",24,0,2
"2025-04","T415","PERUMAHAN SEK. 6 (SELATAN)",25,0,0
"2025-04","T415","PERUMAHAN SEK. 6 (UTARA)",25,0,0
"2025-04","T416","(M1) TAMAN CHERAS JAYA FASA 7",23,0,0
"2025-04","T416","CHERAS SELATAN 118",16,2,0
"2025-04","T416","COLOMBIA ASIA HOSPITAL",22,0,0
"2025-04","T416","JEJANTAS AEON CHERAS SELATAN",18,0,0
"2025-04","T416","JEJANTAS TAMAN SRI INDAH",22,0,0
"2025-04","T416","KOMERSIAL DUTAMAS CHERAS",1,0,22
"2025-04","T416","PERINDUSTRIAN CHERAS JAYA (1)",23,0,0
"2025-04","T416","PERINDUSTRIAN CHERAS JAYA (2)",21,0,0
"2025-04","T416","PERINDUSTRIAN CHERAS JAYA (3)",22,0,0
"2025-04","T416","PLAZA KASTURI",19,0,1
"2025-04","T416","PLAZA KASTURI (OPP)",20,1,0
"2025-04","T416","SEK. KEB CHERAS JAYA (OPP)",23,0,0
"2025-04","T416","SUSUR CHERAS JAYA",23,0,0
"2025-04","T416","TAMAN CHERAS JAYA FASA 1 2A/2B",22,0,0
"2025-04","T416","TAMAN CHERAS JAYA FASA 2B",23,0,0
"2025-04","T416","TAMAN CHERAS JAYA FASA 3 (OPP)",22,0,0
"2025-04","T416","TAMAN CHERAS JAYA FASA 5",23,0,0
"2025-04","T416","TAMAN CHERAS JAYA PERINGKAT 1",23,0,0
"2025-04","T417","(M1) FLAT TMN DESA KARUN MAS",24,0,0
"2025-04","T417","APARTMENT FLORA",23,0,0
"2025-04","T417","APARTMENT FLORA (OPP)",24,0,0
"2025-04","T417","APARTMENT MERANTI",24,0,0
"2025-04","T417","APARTMENT RAKYAT",24,0,0
"2025-04","T417","APARTMENT RAKYAT(OPP)",24,0,0
"2025-04","T417","APARTMENT SERINDIT",20,0,0
"2025-04","T417","CHERAS SELATAN 118",19,0,0
"2025-04","T417","COLOMBIA ASIA HOSPITAL",14,0,0
"2025-04","T417","DEWAN TMN IMPIAN EHSAN",23,0,0
"2025-04","T417","DEWAN TMN IMPIAN EHSAN (OPP)",23,0,0
"2025-04","T417","JEJANTAS AEON CHERAS SELATAN",24,0,0
"2025-04","T417","JEJANTAS TAMAN SRI INDAH",23,0,0
"2025-04","T417","KG. BARU BALAKONG",15,0,6
"2025-04","T417","KILANG PLASTIK EKSPEDISI EMAS",24,0,0
"2025-04","T417","KILANG PLASTIK EKSPEDISI EMAS (OPP)",24,0,0
"2025-04","T417","KOMERSIAL DESA RIA",24,0,0
"2025-04","T417","KOMERSIAL DESA RIA (OPP)",24,0,0
"2025-04","T417","KOMERSIAL DUTAMAS CHERAS",21,0,1
"2025-04","T417","KOMERSIAL TAMING JAYA",20,0,2
"2025-04","T417","ONE INDUSTRIAL PARK",24,0,0
"2025-04","T417","PADANG PERMAINAN",24,0,0
"2025-04","T417","PDG PERMAINAN (OPP)",24,0,0
"2025-04","T417","PLAZA KASTURI",19,1,2
"2025-04","T417","PLAZA KASTURI (OPP)",19,5,0
"2025-04","T417","SPG JLN ALPHA IMPIAN 3",15,0,0
"2025-04","T417","SPG JLN KARUN MAS 3",23,0,0
"2025-04","T417","SUSUR CHERAS JAYA",21,0,0
"2025-04","T417","SUSUR U-TURN CHERAS JAYA",19,0,4
"2025-04","T417","SUSUR U-TURN CHERAS JAYA (OPP)",12,0,5
"2025-04","T417","SYMPHONY TOWER",24,0,0
"2025-04","T417","TAMAN IMPIAN EHSAN 3",24,0,0
"2025-04","T417","TAMAN INDUSTRI BALAKONG JAYA",24,0,0
"2025-04","T417","TAMAN SETIA",24,0,0
"2025-04","T417","TAMAN TAMING JAYA",24,0,0
"2025-04","T418","(M1) SJK(T) JALAN SAN PENG",25,0,1
"2025-04","T418","BALAI BOMBA HANG TUAH",26,0,0
"2025-04","T418","BALAI BOMBA PUDU",26,0,1
"2025-04","T418","BALAI POLIS KENANGA",26,0,0
"2025-04","T418","BALAI POLIS PUDU",26,0,2
"2025-04","T418","KENANGA POINT CONDOMINIUM",26,0,0
"2025-04","T418","KLINIK KOMUNITI HANG TUAH",24,0,0
"2025-04","T418","KOMERSIAL KENANGA",26,0,0
"2025-04","T418","KOMERSIAL PUDU",23,0,3
"2025-04","T418","LRT CHAN SOW LIN",19,1,9
