"date","route_short_name","route_long_name","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-04-03,"PJ06","Bandar Utama ~ Damansara Damai","P0060",368,362,0,6,34.5166666666667,0.9837,0.8535,0.1465,-0.0164,0.7285,-0.1383,0.8708,"2025-04"
2025-04-03,"P101","Kompleks F ~ Presint 5","P1010",66,53,3,10,39.6166666666667,0.803,0,24.6047,-0.2194,0,NA,0,"2025-04"
2025-04-03,"P102","Presint 11 ~ Kompleks E","P1020",149,96,50,3,49.8833333333333,0.6443,0.9092,0.0908,-0.4396,0.8266,-0.5374,0.5843,"2025-04"
2025-04-03,"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",177,126,36,15,44.5833333333333,0.7119,0,10.9195,-0.3399,0,NA,0,"2025-04"
2025-04-03,"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",97,88,0,9,13.2666666666667,0.9072,0,2.0921,-0.0974,0,NA,0,"2025-04"
2025-04-03,"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",106,95,3,8,38.9166666666667,0.8962,0,10.3976,-0.1096,0,NA,0,"2025-04"
2025-04-03,"P106","Presint 4 ~ Kompleks E","P1060",63,61,0,2,29.75,0.9683,0,8.9667,-0.0323,0,NA,0,"2025-04"
2025-04-03,"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",97,92,5,0,37.5,0.9485,0.9388,0.0612,-0.0529,0.8814,-0.1291,0.8789,"2025-04"
2025-04-03,"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",7,3,3,1,12.0166666666667,0.4286,0,1.852,-0.8473,0,NA,0,"2025-04"
2025-04-03,"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",409,321,73,15,74.1166666666667,0.7848,0.7715,0.2285,-0.2423,0.5952,-0.4525,0.636,"2025-04"
2025-04-03,"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",312,111,196,5,65,0.3558,0.4574,0.5426,-1.0335,0.2092,-1.9209,0.1465,"2025-04"
2025-04-03,"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",21,20,0,1,28.6166666666667,0.9524,0,23.3017,-0.0488,0,NA,0,"2025-04"
2025-04-03,"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",9,3,4,2,4.56666666666667,0.3333,0.6805,0.3195,-1.0986,0.463,-1.4657,0.2309,"2025-04"
2025-04-03,"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",86,81,4,1,22.05,0.9419,0.7184,0.2816,-0.0599,0.5161,-0.3384,0.7129,"2025-04"
2025-04-03,"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",132,100,27,5,28.5333333333333,0.7576,0.7817,0.2183,-0.2776,0.6111,-0.4766,0.6209,"2025-04"
2025-04-03,"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",350,118,230,2,60,0.3371,0.6997,0.3003,-1.0872,0.4896,-1.4221,0.2412,"2025-04"
2025-04-03,"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",29,17,10,2,57.6166666666667,0.5862,0.72,0.28,-0.5341,0.5184,-0.8226,0.4393,"2025-04"
2025-04-03,"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",153,62,85,6,55.8333333333333,0.4052,0.4217,0.5783,-0.9033,0.1778,-1.896,0.1502,"2025-04"
2025-04-03,"SJ04","KTM Serdang ~ Hospital Serdang","S1080",218,70,143,5,105,0.3211,0.3259,0.6741,-1.136,0.1062,-2.4613,0.0853,"2025-04"
2025-04-03,"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",146,127,18,1,67.1833333333333,0.8699,0.8016,0.1984,-0.1394,0.6425,-0.3122,0.7318,"2025-04"
2025-04-03,"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",5,3,1,1,8.55,0.6,0,4.0604,-0.5108,0,NA,0,"2025-04"
2025-04-03,"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",65,30,32,3,115.666666666667,0.4615,0,11.8763,-0.7732,0,NA,0,"2025-04"
2025-04-03,"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",112,82,23,7,69.2,0.7321,0.3086,0.6914,-0.3118,0.0952,-1.6797,0.1864,"2025-04"
2025-04-03,"MPS4","Wangsa Permai ~ Bandar Baru Selayang","S1490",123,52,66,5,123.683333333333,0.4228,0.4496,0.5504,-0.8609,0.2022,-1.7672,0.1708,"2025-04"
2025-04-03,"SJ01","BRT USJ 7 ~ Stesen LRT Subang Jaya","S2000",395,259,114,22,43.4666666666667,0.6557,0.7003,0.2997,-0.4221,0.4905,-0.7387,0.4777,"2025-04"
2025-04-03,"SJ02","Stesen LRT Pusat Bandar Puchong ~ Stesen LRT SS18","S2020",163,60,87,16,67.9166666666667,0.3681,0,1.1062,-0.9994,0,NA,0,"2025-04"
2025-04-03,"SJ03","SMK Bandar Puchong Jaya ~ Stesen LRT Kinrara BK5","S2030",599,448,126,25,56.3833333333333,0.7479,0.3227,0.6773,-0.2905,0.1041,-1.6053,0.2008,"2025-04"
2025-04-03,"SJ05","Putra Permai~Taman Serdang Jaya","S2040",41,34,5,2,60.6666666666667,0.8293,0.866,0.134,-0.1872,0.75,-0.3043,0.7376,"2025-04"
2025-04-03,"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",63,51,11,1,32.8833333333333,0.8095,0.9401,0.0599,-0.2113,0.8839,-0.2914,0.7472,"2025-04"
2025-04-03,"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",17,15,0,2,15.65,0.8824,0,17.8436,-0.1252,0,NA,0,"2025-04"
2025-04-03,"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",55,52,1,2,35.75,0.9455,0.7119,0.2881,-0.0561,0.5069,-0.3447,0.7084,"2025-04"
2025-04-03,"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",52,49,0,3,17.8333333333333,0.9423,0,28.922,-0.0594,0,NA,0,"2025-04"
2025-04-03,"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",503,433,57,13,36.3333333333333,0.8608,0.9081,0.0919,-0.1499,0.8246,-0.2406,0.7862,"2025-04"
2025-04-03,"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",220,200,12,8,60.25,0.9091,0,15.9209,-0.0953,0,NA,0,"2025-04"
2025-04-03,"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",504,405,80,19,64.9666666666667,0.8036,0.8224,0.1776,-0.2187,0.6763,-0.3727,0.6889,"2025-04"
2025-04-03,"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",354,319,22,13,54.9166666666667,0.9011,0.8267,0.1733,-0.1041,0.6834,-0.251,0.778,"2025-04"
2025-04-03,"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",323,294,12,17,43.0333333333333,0.9102,0.3503,0.6497,-0.0941,0.1227,-1.3041,0.2714,"2025-04"
2025-04-03,"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",26,1,25,0,12.7166666666667,0.0385,0.6362,0.3638,-3.2581,0.4048,-3.7643,0.0232,"2025-04"
2025-04-03,"T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200",21,17,4,0,28.0166666666667,0.8095,0.9411,0.0589,-0.2113,0.8857,-0.2909,0.7476,"2025-04"
2025-04-03,"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",145,114,28,3,33.05,0.7862,0.0294,0.9706,-0.2405,9e-04,-2.871,0.0566,"2025-04"
2025-04-03,"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",258,232,24,2,31.2333333333333,0.8992,0.8828,0.1172,-0.1062,0.7793,-0.2097,0.8108,"2025-04"
2025-04-03,"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",60,48,8,4,58.3,0.8,0,1.9582,-0.2231,0,NA,0,"2025-04"
2025-04-03,"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",139,104,29,6,65.5166666666667,0.7482,0,1.0012,-0.2901,0,NA,0,"2025-04"
2025-04-03,"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",440,422,11,7,23.1666666666667,0.9591,0.9651,0.0349,-0.0418,0.9315,-0.1114,0.8946,"2025-04"
2025-04-03,"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",191,149,31,11,26.6666666666667,0.7801,0,6.9411,-0.2483,0,NA,0,"2025-04"
2025-04-03,"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",116,104,9,3,46.1,0.8966,0,4.0883,-0.1092,0,NA,0,"2025-04"
2025-04-03,"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",22,17,3,2,21.2833333333333,0.7727,0,1.3694,-0.2578,0,NA,0,"2025-04"
2025-04-03,"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",640,616,0,24,19.25,0.9625,0,52.6417,-0.0382,0,NA,0,"2025-04"
2025-04-03,"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",368,180,185,3,54,0.4891,0.8045,0.1955,-0.7151,0.6472,-0.9001,0.4065,"2025-04"
2025-04-03,"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",209,176,30,3,20.65,0.8421,0.9381,0.0619,-0.1719,0.88,-0.2512,0.7779,"2025-04"
2025-04-03,"T304","Bukit Indah ~ Ampang Point via Jalan Ampang","T3048",223,156,45,22,37.0166666666667,0.6996,0,40.9217,-0.3573,0,NA,0,"2025-04"
2025-04-03,"T350","Stesen LRT Cempaka ~ Taman Mawar","T3500",381,310,56,15,40.8833333333333,0.8136,0.1611,0.8389,-0.2062,0.026,-2.1863,0.1123,"2025-04"
2025-04-03,"T351","Stesen LRT Cempaka ~ Taman Bukit Permai","T3510",320,274,35,11,51.2333333333333,0.8562,0,1.2505,-0.1552,0,NA,0,"2025-04"
2025-04-03,"T406","Cheras Batu 10 ~ Pangsun","T4068",19,18,0,1,19.6,0.9474,0,1.7058,-0.0541,0,NA,0,"2025-04"
2025-04-03,"T450","Beranang ~ MRT Stadium Kajang","T4500",188,158,25,5,115.066666666667,0.8404,0.8672,0.1328,-0.1738,0.752,-0.2895,0.7486,"2025-04"
2025-04-03,"T580","Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil","T5800",391,329,42,20,39.8166666666667,0.8414,0.8062,0.1938,-0.1726,0.65,-0.3417,0.7106,"2025-04"
2025-04-03,"T581","Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil","T5810",171,146,16,9,33.5333333333333,0.8538,0,4.9488,-0.1581,0,NA,0,"2025-04"
2025-04-03,"T600","Stesen LRT IOI Puchong ~ Taman Wawasan","T6000",240,191,49,0,33.0166666666667,0.7958,0.8792,0.1208,-0.2284,0.773,-0.3375,0.7136,"2025-04"
2025-04-03,"T602","Puchong Utama ~ Taman Saujana Puchong","T6028",76,68,8,0,37.6333333333333,0.8947,0.9784,0.0216,-0.1112,0.9572,-0.1804,0.8349,"2025-04"
2025-04-03,"T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030",13,12,1,0,23.3166666666667,0.9231,0.9678,0.0322,-0.08,0.9367,-0.1501,0.8606,"2025-04"
2025-04-03,"T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040",328,156,172,0,78.5166666666667,0.4756,0.721,0.279,-0.7432,0.5199,-1.0359,0.3549,"2025-04"
2025-04-03,"T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050",71,64,6,1,21.3166666666667,0.9014,0.3593,0.6407,-0.1038,0.1291,-1.2825,0.2773,"2025-04"
2025-04-03,"T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400",258,229,27,2,40.4,0.8876,0.9093,0.0907,-0.1192,0.8269,-0.2088,0.8116,"2025-04"
2025-04-03,"T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158",45,41,4,0,21.3,0.9111,0.9897,0.0103,-0.0931,0.9796,-0.1616,0.8508,"2025-04"
2025-04-03,"T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538",257,209,45,3,26.3833333333333,0.8132,0,2.1694,-0.2067,0,NA,0,"2025-04"
2025-04-03,"T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548",110,100,2,8,26.1,0.9091,0,24.0935,-0.0953,0,NA,0,"2025-04"
2025-04-03,"T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568",210,175,35,0,52.25,0.8333,0.9383,0.0617,-0.1823,0.8804,-0.2619,0.7696,"2025-04"
2025-04-03,"T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740",315,304,0,11,23.35,0.9651,0.9022,0.0978,-0.0355,0.8139,-0.1261,0.8815,"2025-04"
2025-04-03,"T776","Stesen LRT USJ 7 ~ Subang Mewah","T7760",197,192,0,5,29.1,0.9746,0,3.3837,-0.0257,0,NA,0,"2025-04"
2025-04-03,"T780","Stesen LRT Kelana Jaya ~ Taman Mayang","T7800",219,212,6,1,18.9,0.968,0.9756,0.0244,-0.0325,0.9518,-0.1002,0.9047,"2025-04"
2025-04-03,"T781","Stesen LRT Kelana Jaya ~ Kelana Centre Point","T7810",184,171,10,3,18.1666666666667,0.9293,0.9395,0.0605,-0.0733,0.8827,-0.1498,0.8609,"2025-04"
2025-04-03,"T782","Stesen LRT Lembah Subang ~ Ara Damansara","T7820",309,302,6,1,18.5166666666667,0.9773,0.9987,0.0013,-0.0229,0.9975,-0.0894,0.9145,"2025-04"
2025-04-03,"T786","Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara","T7860",216,213,0,3,11.1833333333333,0.9861,0.9854,0.0146,-0.014,0.971,-0.0803,0.9228,"2025-04"
2025-04-03,"T787","Stesen LRT Asia Jaya ~ Seksyen 14 & 18","T7870",321,319,0,2,11.45,0.9938,0.9913,0.0087,-0.0063,0.9827,-0.0722,0.9303,"2025-04"
2025-04-03,"T788","Stesen LRT Universiti ~ Mid Valley","T7880",3,1,2,0,6.98333333333333,0.3333,0.6708,0.3292,-1.0986,0.45,-1.483,0.227,"2025-04"
2025-04-03,"T789","Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark","T7890",246,244,0,2,9.73333333333333,0.9919,0.9861,0.0139,-0.0082,0.9724,-0.0743,0.9284,"2025-04"
2025-04-03,"T790","Stesen LRT Paramount ~ Mid Valley","T7900",181,168,11,2,31.2,0.9282,0.9147,0.0853,-0.0745,0.8367,-0.1603,0.8519,"2025-04"
2025-04-03,"T791","Stesen LRT Kerinchi ~ Pantai Hill Park","T7910",331,316,9,6,24.15,0.9547,0.9441,0.0559,-0.0464,0.8914,-0.1209,0.8861,"2025-04"
2025-04-03,"T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500",46,44,0,2,18.8666666666667,0.9565,0,2.2436,-0.0445,0,NA,0,"2025-04"
2025-04-03,"151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510",343,222,120,1,86.1833333333333,0.6472,0,1.3859,-0.4351,0,NA,0,"2025-04"
2025-04-03,"170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700",353,300,42,11,79.1333333333334,0.8499,0.2092,0.7908,-0.1627,0.0437,-1.9278,0.1455,"2025-04"
2025-04-03,"171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710",679,552,124,3,106.8,0.813,0,1.1029,-0.2071,0,NA,0,"2025-04"
2025-04-03,"173","Taman Jasa Utama ~ Lebuh Ampang","U1730",925,915,9,1,48.8666666666667,0.9892,0.9767,0.0233,-0.0109,0.9539,-0.0777,0.9252,"2025-04"
2025-04-03,"180","Taman Dato' Senu ~ Hab Pasar Seni","U1800",196,165,30,1,38.9333333333333,0.8418,0.9444,0.0556,-0.1722,0.892,-0.25,0.7788,"2025-04"
2025-04-03,"190","Desa Sri Hartamas ~ Lin Ho Jln Lekiu","U1900",928,857,68,3,65.9,0.9235,0.9108,0.0892,-0.0796,0.8296,-0.1674,0.8459,"2025-04"
2025-04-03,"191","Taman Sri Segambut~ Monorel Chow Kit","U1910",116,112,2,2,57.05,0.9655,0.8969,0.1031,-0.0351,0.8044,-0.1286,0.8793,"2025-04"
2025-04-03,"200","UIA Gombak ~ SOGO KL","U2000",212,203,0,9,45,0.9575,0,2.6162,-0.0434,0,NA,0,"2025-04"
2025-04-03,"201","Batu 12 Gombak ~ Stesen MRT Titiwangsa","U2010",1,1,0,0,1.45,1,1,0,0,1,-0.0657,0.9364,"2025-04"
2025-04-03,"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",1446,1386,48,12,123.716666666667,0.9585,0.8831,0.1169,-0.0424,0.7799,-0.1443,0.8656,"2025-04"
2025-04-03,"220","Taman Melawati ~ Lebuh Ampang","U2200",591,557,31,3,48.8166666666667,0.9425,0.9211,0.0789,-0.0593,0.8484,-0.1419,0.8677,"2025-04"
2025-04-03,"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",267,223,36,8,67.3666666666667,0.8352,0,1.4709,-0.1801,0,NA,0,"2025-04"
2025-04-03,"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",1311,1221,83,7,40.4,0.9314,0.871,0.129,-0.0711,0.7586,-0.1814,0.8341,"2025-04"
2025-04-03,"251","AU3 Jentayu ~ Chow Kit","U2510",434,412,0,22,46.4833333333333,0.9493,0.0154,0.9846,-0.052,2e-04,-2.752,0.0638,"2025-04"
2025-04-03,"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",287,253,24,10,39.0166666666667,0.8815,0.3224,0.6776,-0.1261,0.104,-1.4379,0.2374,"2025-04"
2025-04-03,"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",38,25,10,3,36.0666666666667,0.6579,0.2644,0.7356,-0.4187,0.0699,-1.9612,0.1407,"2025-04"
2025-04-03,"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",874,840,24,10,74.7666666666667,0.9611,0,43.0701,-0.0397,0,NA,0,"2025-04"
2025-04-03,"302","Titiwangsa ~ KLCC","U3020",267,235,27,5,37.05,0.8801,0.7028,0.2972,-0.1277,0.4939,-0.4323,0.649,"2025-04"
2025-04-03,"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",505,499,0,6,46.4166666666667,0.9881,0.9229,0.0771,-0.012,0.8517,-0.0925,0.9116,"2025-04"
2025-04-03,"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",173,169,0,4,43.2166666666667,0.9769,0.7897,0.2103,-0.0234,0.6236,-0.2063,0.8136,"2025-04"
2025-04-03,"402","Terminal Maluri ~ Titiwangsa","U4028",81,59,16,6,85.6333333333333,0.7284,0.8064,0.1936,-0.3169,0.6503,-0.4895,0.6129,"2025-04"
2025-04-03,"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",179,173,0,6,41.8666666666667,0.9665,0,72.1121,-0.0341,0,NA,0,"2025-04"
2025-04-03,"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",495,422,68,5,75.3166666666667,0.8525,0.9121,0.0879,-0.1596,0.8319,-0.2487,0.7798,"2025-04"
2025-04-03,"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",701,629,67,5,67.05,0.8973,0.9516,0.0484,-0.1084,0.9055,-0.1822,0.8334,"2025-04"
2025-04-03,"506","Putrajaya Sentral ~ Bandar Utama","U5068",180,145,34,1,50,0.8056,0.9152,0.0848,-0.2162,0.8376,-0.3055,0.7368,"2025-04"
2025-04-03,"540","Putra Permai ~ Stesen KTM Serdang","U5408",48,33,13,2,65.2,0.6875,0.4272,0.5728,-0.3747,0.1825,-1.3364,0.2628,"2025-04"
2025-04-03,"541","Putra Permai ~ Stesen LRT BK 5","U5410",83,17,66,0,70,0.2048,0.71,0.29,-1.5856,0.5041,-1.9171,0.147,"2025-04"
2025-04-03,"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",326,301,8,17,49.0666666666667,0.9233,0,19.4664,-0.0798,0,NA,0,"2025-04"
2025-04-03,"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",133,92,33,8,35.0666666666667,0.6917,0.7726,0.2274,-0.3686,0.5969,-0.5808,0.5595,"2025-04"
2025-04-03,"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",606,568,35,3,81.6166666666666,0.9373,0.9543,0.0457,-0.0648,0.9106,-0.1367,0.8722,"2025-04"
2025-04-03,"600","Puchong Utama ~ Hab Pasar Seni","U6000",3025,2816,203,6,75.3,0.9309,0.9073,0.0927,-0.0716,0.8232,-0.1608,0.8515,"2025-04"
2025-04-03,"602","Puchong Prima ~ IOI Puchong","U6020",154,115,26,13,53.7833333333333,0.7468,0,1.2642,-0.292,0,NA,0,"2025-04"
2025-04-03,"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",1497,1366,124,7,35,0.9125,0.8977,0.1023,-0.0916,0.8058,-0.186,0.8303,"2025-04"
2025-04-03,"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",42,37,4,1,56.85,0.881,0.9393,0.0607,-0.1268,0.8823,-0.2047,0.8149,"2025-04"
2025-04-03,"650","Taman Desa ~ Hab Pasar Seni","U6500",297,264,28,5,61.3166666666667,0.8889,0,2.2917,-0.1178,0,NA,0,"2025-04"
2025-04-03,"651","Stesen LRT Muhibbah ~Pearl Point","U6510",156,128,23,5,52.5,0.8205,0,7.5394,-0.1978,0,NA,0,"2025-04"
2025-04-03,"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",318,300,14,4,68.05,0.9434,0.9619,0.0381,-0.0583,0.9253,-0.1288,0.8791,"2025-04"
2025-04-03,"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",269,228,39,2,65.1833333333333,0.8476,0.8649,0.1351,-0.1654,0.7481,-0.2827,0.7537,"2025-04"
2025-04-03,"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",826,698,123,5,58.7166666666667,0.845,0.9156,0.0844,-0.1684,0.8384,-0.2565,0.7738,"2025-04"
2025-04-03,"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",729,604,124,1,55.4666666666667,0.8285,0.9037,0.0963,-0.1881,0.8168,-0.2825,0.7539,"2025-04"
2025-04-03,"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",347,310,36,1,46.5666666666667,0.8934,0.9643,0.0357,-0.1128,0.9298,-0.184,0.8319,"2025-04"
2025-04-03,"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",375,346,14,15,104,0.9227,0.3069,0.6931,-0.0805,0.0942,-1.4488,0.2349,"2025-04"
2025-04-03,"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",54,46,6,2,47.1166666666667,0.8519,0.9476,0.0524,-0.1603,0.898,-0.2368,0.7891,"2025-04"
2025-04-03,"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",398,319,76,3,48.7,0.8015,0.7941,0.2059,-0.2213,0.6305,-0.4043,0.6674,"2025-04"
2025-04-03,"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",46,46,0,0,41.55,1,1,0,0,1,-0.0657,0.9364,"2025-04"
2025-04-03,"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",714,587,126,1,90.6166666666667,0.8221,0.9071,0.0929,-0.1959,0.8229,-0.2886,0.7493,"2025-04"
2025-04-03,"780","Kota Damansara ~ Hab Pasar Seni","U7800",375,370,4,1,50.9,0.9867,0.9978,0.0022,-0.0134,0.9956,-0.0794,0.9237,"2025-04"
2025-04-03,"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",216,182,34,0,27.7833333333333,0.8426,0.9199,0.0801,-0.1713,0.8463,-0.2576,0.7729,"2025-04"
2025-04-03,"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",259,252,0,7,18.6666666666667,0.973,0.9448,0.0552,-0.0274,0.8926,-0.1009,0.904,"2025-04"
2025-04-03,"801","Bandar Utama ~ Metro Prima","U8010",129,95,33,1,79.3833333333333,0.7364,0.797,0.203,-0.3059,0.6352,-0.4882,0.6137,"2025-04"
2025-04-03,"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",260,176,75,9,129.45,0.6769,0.7183,0.2817,-0.3902,0.5159,-0.6774,0.5079,"2025-04"
2025-04-03,"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",613,548,49,16,48.05,0.894,0,2.3592,-0.1121,0,NA,0,"2025-04"
2025-04-03,"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",76,71,0,5,20.0333333333333,0.9342,0,15.6315,-0.0681,0,NA,0,"2025-04"
2025-04-03,"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",60,45,11,4,43.0666666666667,0.75,0.0501,0.9499,-0.2877,0.0025,-2.8109,0.0602,"2025-04"
2025-04-04,"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",880,722,120,38,61.4666666666667,0.8205,0.8543,0.1457,-0.1979,0.7299,-0.3241,0.7232,"2025-04"
2025-04-04,"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",379,317,61,1,36.35,0.8364,0.946,0.054,-0.1786,0.8949,-0.2558,0.7743,"2025-04"
2025-04-04,"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",395,258,137,0,39.2666666666667,0.6532,0.8996,0.1004,-0.4259,0.8093,-0.5283,0.5896,"2025-04"
2025-04-04,"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",425,420,4,1,34.3,0.9882,0.9934,0.0066,-0.0118,0.9868,-0.0776,0.9253,"2025-04"
2025-04-04,"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",101,94,2,5,25.2166666666667,0.9307,0.8316,0.1684,-0.0718,0.6915,-0.2133,0.8079,"2025-04"
2025-04-04,"PJ06","Bandar Utama ~ Damansara Damai","P0060",219,214,0,5,34.3,0.9772,0.8721,0.1279,-0.0231,0.7606,-0.1316,0.8767,"2025-04"
2025-04-04,"P101","Kompleks F ~ Presint 5","P1010",127,107,7,13,41.0333333333333,0.8425,0,15.1889,-0.1714,0,NA,0,"2025-04"
2025-04-04,"P102","Presint 11 ~ Kompleks E","P1020",148,104,42,2,51.3666666666667,0.7027,0.6935,0.3065,-0.3528,0.4809,-0.6784,0.5074,"2025-04"
2025-04-04,"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",147,109,27,11,41.6,0.7415,0,5.986,-0.2991,0,NA,0,"2025-04"
2025-04-04,"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",130,116,0,14,13.2666666666667,0.8923,0,36.4313,-0.1139,0,NA,0,"2025-04"
2025-04-04,"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",147,133,6,8,39.9166666666667,0.9048,0,34.1875,-0.1001,0,NA,0,"2025-04"
2025-04-04,"P106","Presint 4 ~ Kompleks E","P1060",158,153,4,1,45.0333333333333,0.9684,0.9913,0.0087,-0.0322,0.9827,-0.0988,0.9059,"2025-04"
2025-04-04,"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",103,94,7,2,37.5,0.9126,0,1.1914,-0.0914,0,NA,0,"2025-04"
